timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,crd_send_ms_mean,crd_send_ms_p95,tex_upload_ms_mean,tex_upload_ms_p95,alloc_mb_per_frame,transfer_clock,frame_ms_p95_cpu,gpu_ms_p95,label,git_sha,patch_sha256,addon_path,gpu,gl_version,platform
2026-09-24T17:14:51.939Z,1aon-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,58870,59.996,59.996,360,360,16.62,16.7,18.3,18.7,0.799,4.206,2049.1,46.019,1,4,6,528,1,606.503,0.27,0.4,,,,,,,,0.541,0.751,0.087,0.11,0,"steady_clock",1.1,4.302,"B-r3","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:15:03.506Z,1aon-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,58870,59.987,0,360,360,16.62,16.7,18.2,18.6,0.338,4.261,779.8,42.019,1,4,6,528,1,311.82,,,,,,,,,,,,,,0,"steady_clock",0.5,4.373,"B-r3","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:15:14.584Z,1crn-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,327,59.982,59.982,360,360,16.616,16.6,18.2,18.5,0.306,0.834,276.9,46.019,1,4,6,528,1,256.672,0.109,0.2,,,,,,,,0.078,0.11,0.023,0.031,0,"steady_clock",0.5,0.879,"B-r3","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:15:25.650Z,1crn-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,327,60.161,0,361,361,16.62,16.7,18.1,18.6,0.276,0.84,265.6,42.019,1,4,6,528,1,226.198,,,,,,,,,,,,,,0,"steady_clock",0.4,0.882,"B-r3","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:16:38.817Z,3j3q-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,2440800,55.085,55.085,551,551,18.094,16.7,28.6,33.1,12.069,20.962,54238.9,46.013,1,4,6,528,1,3033.76,2.424,3.1,,,,,,,,11.838,16.64,6.683,10.863,0,"steady_clock",16.9,26.241,"B-r3","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:17:20.505Z,3j3q-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,2440800,59.983,0,600,600,16.638,16.7,18.3,18.6,0.252,17.296,15289.9,42.012,1,4,6,528,1,3261.546,,,,,,,,,,,,,,0,"steady_clock",0.4,19.162,"B-r3","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:17:39.740Z,4hhb-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,4779,60.153,60.153,361,361,16.62,16.7,18.2,18.7,0.349,1.593,398.2,46.019,1,4,6,528,1,288.014,0.129,0.2,,,,,,,,0.121,0.165,0.027,0.035,0,"steady_clock",0.5,1.63,"B-r3","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:17:50.823Z,4hhb-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,4779,59.991,0,360,360,16.625,16.7,18.3,18.5,0.283,1.601,293.3,42.019,1,4,6,528,1,232.243,,,,,,,,,,,,,,0,"steady_clock",0.4,1.64,"B-r3","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:18:10.304Z,4v6x-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,237685,59.994,59.994,360,360,16.617,16.7,18.4,18.8,1.534,8.419,8682,46.019,1,4,6,528,1,1435.288,0.504,0.6,,,,,,,,1.36,1.674,0.156,0.234,0,"steady_clock",1.9,8.872,"B-r3","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:18:21.184Z,4v6x-cpk-idle,0,1832,1010,2,idle,cpk,237685,60.238,0,241,0,16.6,16.7,17.7,18.3,0.036,0,2597.1,0.029,0,0,0,0,0,540,,,,,,,,,,,,,,0,"steady_clock",0.1,0,"B-r3","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
