timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,crd_send_ms_mean,crd_send_ms_p95,tex_upload_ms_mean,tex_upload_ms_p95,alloc_mb_per_frame,transfer_clock,frame_ms_p95_cpu,gpu_ms_p95,label,git_sha,patch_sha256,addon_path,gpu,gl_version,platform
2026-09-24T16:59:06.400Z,1aon-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,58870,59.985,59.985,360,360,16.62,16.7,18.3,18.7,0.806,4.205,2060.3,46.019,1,4,6,528,1,612.778,0.28,0.5,,,,,,,,0.542,0.742,0.087,0.114,0,"steady_clock",1.1,4.32,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:59:17.984Z,1aon-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,58870,59.987,0,360,360,16.619,16.7,18.3,18.5,0.209,4.246,781.4,42.019,1,4,6,528,1,311.869,,,,,,,,,,,,,,0,"steady_clock",0.3,4.349,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:59:29.049Z,1crn-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,327,60.162,60.162,361,361,16.62,16.7,18.2,18.8,0.318,0.836,276.7,46.019,1,4,6,528,1,256.508,0.116,0.2,,,,,,,,0.084,0.123,0.025,0.034,0,"steady_clock",0.4,0.879,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:59:40.116Z,1crn-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,327,59.989,0,360,360,16.62,16.7,18.2,18.5,0.286,0.842,265.9,42.019,1,4,6,528,1,226.05,,,,,,,,,,,,,,0,"steady_clock",0.4,0.875,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:00:53.433Z,3j3q-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,2440800,55.323,55.323,554,554,18.047,16.7,29.3,32.8,11.773,20.818,54488.3,46.013,1,4,6,528,1,4864.229,2.409,3.1,,,,,,,,11.542,16.348,6.5,10.352,0,"steady_clock",16.7,25.791,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:01:34.934Z,3j3q-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,2440800,59.984,0,600,600,16.64,16.7,18.3,18.6,0.26,17.225,15175.8,42.012,1,4,6,528,1,3260.776,,,,,,,,,,,,,,0,"steady_clock",0.4,19.162,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:01:54.164Z,4hhb-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,4779,59.978,59.978,360,360,16.623,16.7,18.2,18.6,0.357,1.588,398.8,46.019,1,4,6,528,1,288.178,0.128,0.2,,,,,,,,0.129,0.181,0.027,0.036,0,"steady_clock",0.5,1.636,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:02:05.236Z,4hhb-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,4779,60.148,0,361,361,16.623,16.7,18.5,18.6,0.332,1.594,294.2,42.019,1,4,6,528,1,232.145,,,,,,,,,,,,,,0,"steady_clock",0.5,1.631,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:02:24.675Z,4v6x-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,237685,59.99,59.99,360,360,16.621,16.7,18.3,18.5,1.569,8.47,8638.7,46.019,1,4,6,528,1,1448.657,0.525,0.7,,,,,,,,1.385,1.685,0.167,0.24,0,"steady_clock",2,8.803,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:02:35.535Z,4v6x-cpk-idle,0,1832,1010,2,idle,cpk,237685,59.987,0,240,0,16.597,16.7,18,18.6,0.041,0,2584.1,0.029,0,0,0,0,0,539.591,,,,,,,,,,,,,,0,"steady_clock",0.1,0,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:02:48.926Z,4v6x-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,237685,59.976,0,360,360,16.616,16.7,18.1,18.5,0.306,8.462,2589.3,42.019,1,4,6,528,1,540.918,,,,,,,,,,,,,,0,"steady_clock",0.5,8.82,"B-r2","98731d7ea06451c668c5abe7deea211cd94d1cef","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
