timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,crd_send_ms_mean,crd_send_ms_p95,tex_upload_ms_mean,tex_upload_ms_p95,alloc_mb_per_frame,transfer_clock,frame_ms_p95_cpu,gpu_ms_p95,label,git_sha,patch_sha256,addon_path,gpu,gl_version,platform
2026-09-24T16:55:10.403Z,1aon-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,58870,59.988,59.988,360,360,16.624,16.7,18.3,18.7,0.616,4.212,2045.7,46.019,1,4,6,528,1,548.192,0.288,0.5,,,,,,,,0.363,0.502,0.102,0.124,0,"steady_clock",0.9,4.325,"C-r1","18550a45121778c59998985f4b8d05924e572558","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:55:21.972Z,1aon-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,58870,59.993,0,360,360,16.619,16.7,18.2,18.6,0.307,4.255,781.6,42.019,1,4,6,528,1,311.263,,,,,,,,,,,,,,0,"steady_clock",0.4,4.361,"C-r1","18550a45121778c59998985f4b8d05924e572558","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:55:33.052Z,1crn-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,327,59.976,59.976,360,360,16.621,16.7,18.1,18.5,0.279,0.844,277.7,46.019,1,4,6,528,1,250.659,0.122,0.2,,,,,,,,0.047,0.063,0.024,0.031,0,"steady_clock",0.4,0.881,"C-r1","18550a45121778c59998985f4b8d05924e572558","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:55:44.105Z,1crn-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,327,59.988,0,360,360,16.622,16.7,18.2,18.6,0.273,0.845,265,42.019,1,4,6,528,1,226.329,,,,,,,,,,,,,,0,"steady_clock",0.4,0.878,"C-r1","18550a45121778c59998985f4b8d05924e572558","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:56:57.383Z,3j3q-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,2440800,39.149,39.149,393,393,25.439,25.2,27.4,28.9,23.399,23.504,54475.7,46.018,1,4,6,528,1,4513.563,1.69,1.9,,,,,,,,23.306,25.101,21.315,23.136,0,"steady_clock",25.2,25.741,"C-r1","18550a45121778c59998985f4b8d05924e572558","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:57:39.075Z,3j3q-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,2440800,59.995,0,600,600,16.64,16.7,17.7,18.6,0.026,17.2,15333.2,42.012,1,4,6,528,1,3261.546,,,,,,,,,,,,,,0,"steady_clock",0.1,18.977,"C-r1","18550a45121778c59998985f4b8d05924e572558","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:57:58.291Z,4hhb-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,4779,59.993,59.993,360,360,16.619,16.7,18.2,18.7,0.326,1.589,400.8,46.019,1,4,6,528,1,273.842,0.138,0.2,,,,,,,,0.081,0.12,0.03,0.043,0,"steady_clock",0.5,1.63,"C-r1","18550a45121778c59998985f4b8d05924e572558","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:58:09.369Z,4hhb-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,4779,59.987,0,360,360,16.62,16.7,18.3,18.6,0.28,1.609,294.3,42.019,1,4,6,528,1,232.554,,,,,,,,,,,,,,0,"steady_clock",0.4,1.641,"C-r1","18550a45121778c59998985f4b8d05924e572558","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:58:28.901Z,4v6x-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,237685,59.994,59.994,360,360,16.618,16.7,18.3,18.7,1.02,7.375,8742.3,46.019,1,4,6,528,1,1378.877,0.545,0.7,,,,,,,,0.839,0.988,0.199,0.252,0,"steady_clock",1.2,8.828,"C-r1","18550a45121778c59998985f4b8d05924e572558","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T16:58:39.766Z,4v6x-cpk-idle,0,1832,1010,2,idle,cpk,237685,59.984,0,240,0,16.597,16.7,18,18.4,0.041,0,2589.4,0.029,0,0,0,0,0,537.674,,,,,,,,,,,,,,0,"steady_clock",0.1,0,"C-r1","18550a45121778c59998985f4b8d05924e572558","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
