timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,crd_send_ms_mean,crd_send_ms_p95,tex_upload_ms_mean,tex_upload_ms_p95,alloc_mb_per_frame,transfer_clock,frame_ms_p95_cpu,gpu_ms_p95,label,git_sha,patch_sha256,addon_path,gpu,gl_version,platform
2026-09-24T17:22:43.509Z,1aon-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,58870,59.974,59.974,360,360,16.62,16.7,18.3,18.5,0.773,4.204,2057,46.019,1,4,6,528,1,612.762,0.264,0.4,,,,,,,,0.519,0.719,0.086,0.106,0,"steady_clock",1,4.317,"A-r3","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:22:55.093Z,1aon-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,58870,59.991,0,360,360,16.62,16.7,18.3,18.6,0.316,4.043,779.6,42.019,1,4,6,528,1,311.886,,,,,,,,,,,,,,0,"steady_clock",0.4,4.339,"A-r3","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:23:06.145Z,1crn-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,327,59.997,59.997,360,360,16.624,16.7,18.3,18.9,0.327,0.839,276.8,46.019,1,4,6,528,1,256.705,0.113,0.2,,,,,,,,0.082,0.116,0.026,0.033,0,"steady_clock",0.5,0.879,"A-r3","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:23:17.212Z,1crn-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,327,59.986,0,360,360,16.624,16.7,18.1,18.6,0.279,0.842,265.9,42.019,1,4,6,528,1,225.575,,,,,,,,,,,,,,0,"steady_clock",0.4,0.875,"A-r3","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:24:30.922Z,3j3q-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,2440800,37.228,37.228,373,373,26.748,26.3,31.5,35,23.901,23.922,55223.4,46.019,1,4,6,528,1,4798.53,1.872,2,,,,,,,,23.65,26.504,18.657,21.521,0,"steady_clock",26.8,26.506,"A-r3","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:25:12.492Z,3j3q-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,2440800,59.986,0,600,600,16.641,16.7,18.2,18.6,0.247,17.34,15218.3,42.012,1,4,6,528,1,3261.972,,,,,,,,,,,,,,0,"steady_clock",0.4,18.961,"A-r3","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:25:31.719Z,4hhb-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,4779,59.993,59.993,360,360,16.619,16.7,18.4,18.7,0.356,1.594,399.7,46.019,1,4,6,528,1,289.571,0.129,0.2,,,,,,,,0.12,0.172,0.029,0.04,0,"steady_clock",0.5,1.629,"A-r3","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:25:42.797Z,4hhb-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,4779,60.158,0,361,361,16.618,16.7,18.2,18.6,0.276,1.605,294.9,42.019,1,4,6,528,1,231.637,,,,,,,,,,,,,,0,"steady_clock",0.4,1.639,"A-r3","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:26:02.230Z,4v6x-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,237685,60,60,360,360,16.62,16.7,18.2,18.5,1.51,7.685,8650.2,46.019,1,4,6,528,1,1382.269,0.506,0.6,,,,,,,,1.335,1.661,0.159,0.234,0,"steady_clock",2,8.805,"A-r3","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:26:13.079Z,4v6x-cpk-idle,0,1832,1010,2,idle,cpk,237685,59.979,0,240,0,16.595,16.7,18.1,18.5,0.041,0,2575.5,0.029,0,0,0,0,0,540.574,,,,,,,,,,,,,,0,"steady_clock",0.1,0,"A-r3","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
