timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,crd_send_ms_mean,crd_send_ms_p95,tex_upload_ms_mean,tex_upload_ms_p95,alloc_mb_per_frame,transfer_clock,frame_ms_p95_cpu,gpu_ms_p95,label,git_sha,patch_sha256,addon_path,gpu,gl_version,platform
2026-09-24T17:06:58.281Z,1aon-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,58870,59.988,59.988,360,360,16.614,16.7,18.3,18.7,0.798,4.196,2051.4,46.019,1,4,6,528,1,612.434,0.292,0.5,,,,,,,,0.536,0.738,0.09,0.114,0,"steady_clock",1.1,4.304,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:07:09.858Z,1aon-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,58870,59.994,0,360,360,16.62,16.7,18.2,18.6,0.323,4.249,780.9,42.019,1,4,6,528,1,311.624,,,,,,,,,,,,,,0,"steady_clock",0.5,4.341,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:07:20.940Z,1crn-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,327,59.992,59.992,360,360,16.62,16.7,18.2,18.6,0.303,0.84,277,46.019,1,4,6,528,1,256.918,0.116,0.2,,,,,,,,0.076,0.106,0.024,0.031,0,"steady_clock",0.4,0.876,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:07:31.995Z,1crn-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,327,59.985,0,360,360,16.62,16.7,18.3,18.6,0.321,0.841,264.3,42.019,1,4,6,528,1,225.903,,,,,,,,,,,,,,0,"steady_clock",0.5,0.875,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:08:47.704Z,3j3q-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,2440800,36.995,36.995,370,370,26.922,26.7,30.9,39.8,24.195,24.109,56017.9,46.019,1,4,6,528,1,4188.209,1.854,2,,,,,,,,24.032,26.799,19.031,21.887,0,"steady_clock",26.9,26.461,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:09:29.359Z,3j3q-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,2440800,59.987,0,600,600,16.639,16.7,17.7,18.5,0.032,17.262,15301.6,42.012,1,4,6,528,1,3262.743,,,,,,,,,,,,,,0,"steady_clock",0.1,19.112,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:09:48.590Z,4hhb-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,4779,59.975,59.975,360,360,16.619,16.7,18.2,18.7,0.346,1.597,398.8,46.019,1,4,6,528,1,288.145,0.13,0.2,,,,,,,,0.125,0.183,0.028,0.037,0,"steady_clock",0.5,1.631,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:09:59.662Z,4hhb-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,4779,60.153,0,361,361,16.621,16.7,18,18.6,0.326,1.594,295.2,42.019,1,4,6,528,1,232.063,,,,,,,,,,,,,,0,"steady_clock",0.5,1.631,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:10:19.095Z,4v6x-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,237685,59.988,59.988,360,360,16.62,16.6,18.3,18.6,1.511,8.478,8651.5,46.019,1,4,6,528,1,1381.335,0.508,0.7,,,,,,,,1.345,1.671,0.154,0.231,0,"steady_clock",2,8.846,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:10:30.093Z,4v6x-cpk-idle,0,1832,1010,2,idle,cpk,237685,59.987,0,240,0,16.597,16.7,18.3,18.5,0.042,0,2718.4,0.029,0,0,0,0,0,539.312,,,,,,,,,,,,,,0,"steady_clock",0.1,0,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T17:10:43.459Z,4v6x-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,237685,59.992,0,360,360,16.62,16.7,18.4,18.7,0.364,7.844,2576.7,42.019,1,4,6,528,1,542.31,,,,,,,,,,,,,,0,"steady_clock",0.6,8.801,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","406cbda3066ef3666399a1519412d41cf51b73edaf77d2a57e15452ddd063cf3","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
