timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,crd_send_ms_mean,crd_send_ms_p95,tex_upload_ms_mean,tex_upload_ms_p95,alloc_mb_per_frame,napi_buf_mb_per_frame,transfer_clock,frame_ms_p95_cpu,gpu_ms_p95,label,git_sha,patch_sha256,addon_path,gpu,gl_version,platform
2026-09-25T01:44:11.712Z,3j3q-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,2440800,57.692,57.692,577,577,17.302,16.7,20.4,30.7,8.716,20.482,59751.6,46.012,1,4,6,528,1,4533.682,2.481,3.2,,,,,,,,8.589,15.264,6.436,12.66,0,0.001,"steady_clock",15.5,25.352,"D-r1","ebb4bddb76a75ffe8ebeb5a260859bc4b1fb0e2e","c976f716719ee436e6dd210222aebd1ec0f98c677b47207b39effa9e918a26d5","/Users/user1/proj64/abl/D/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-25T01:44:39.705Z,4v6x-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,237685,59.988,59.988,360,360,16.623,16.7,18.3,18.7,1.019,8.43,8649.6,46.019,1,4,6,528,1,1378.927,0.54,0.7,,,,,,,,0.831,0.987,0.204,0.252,0,0.001,"steady_clock",1.3,8.862,"D-r1","ebb4bddb76a75ffe8ebeb5a260859bc4b1fb0e2e","c976f716719ee436e6dd210222aebd1ec0f98c677b47207b39effa9e918a26d5","/Users/user1/proj64/abl/D/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
