timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,crd_send_ms_mean,crd_send_ms_p95,tex_upload_ms_mean,tex_upload_ms_p95,alloc_mb_per_frame,napi_buf_mb_per_frame,transfer_clock,frame_ms_p95_cpu,gpu_ms_p95,label,git_sha,patch_sha256,addon_path,gpu,gl_version,platform
2026-09-25T01:47:35.721Z,3j3q-cpk-coord-morph,0,300,150,2,coord-morph,cpk,2440800,53.999,53.999,540,540,18.477,16.7,31.3,33.2,11.455,24.695,54679.2,46.013,1,4,6,528,1,2399.912,2.485,3.3,,,,,,,,11.319,19.439,8.713,16.63,0,0.001,"steady_clock",19.6,28.898,"G-r1","ebb4bddb76a75ffe8ebeb5a260859bc4b1fb0e2e","c976f716719ee436e6dd210222aebd1ec0f98c677b47207b39effa9e918a26d5","/Users/user1/proj64/abl/G/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-25T01:48:03.869Z,4v6x-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,237685,59.99,59.99,360,360,16.619,16.7,17.3,17.9,1.116,8.606,8732.9,46.019,1,4,6,528,1,1383.154,0.554,0.7,,,,,,,,0.913,1.101,0.246,0.32,0,0.001,"steady_clock",1.4,9.051,"G-r1","ebb4bddb76a75ffe8ebeb5a260859bc4b1fb0e2e","c976f716719ee436e6dd210222aebd1ec0f98c677b47207b39effa9e918a26d5","/Users/user1/proj64/abl/G/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
