timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,crd_send_ms_mean,crd_send_ms_p95,tex_upload_ms_mean,tex_upload_ms_p95,alloc_mb_per_frame,napi_buf_mb_per_frame,transfer_clock,frame_ms_p95_cpu,gpu_ms_p95,label,git_sha,patch_sha256,addon_path,gpu,gl_version,platform
2026-09-24T21:49:34.457Z,3j3q-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,2440800,55.447,55.447,555,555,17.993,16.7,29.1,32.8,11.888,20.991,54236.9,46.013,1,4,6,528,1,4347.445,2.43,3.1,,,,,,,,11.651,15.773,6.524,9.81,0,29.295,"steady_clock",16.1,25.821,"B-r1","98731d7ea06451c668c5abe7deea211cd94d1cef","c976f716719ee436e6dd210222aebd1ec0f98c677b47207b39effa9e918a26d5","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T21:50:02.491Z,4v6x-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,237685,59.983,59.983,360,360,16.619,16.6,18.1,18.7,1.496,8.474,8692,46.019,1,4,6,528,1,1378.845,0.505,0.7,,,,,,,,1.324,1.661,0.153,0.23,0,2.864,"steady_clock",2,8.807,"B-r1","98731d7ea06451c668c5abe7deea211cd94d1cef","c976f716719ee436e6dd210222aebd1ec0f98c677b47207b39effa9e918a26d5","/Users/user1/proj64/abl/B/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
