timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,crd_send_ms_mean,crd_send_ms_p95,tex_upload_ms_mean,tex_upload_ms_p95,alloc_mb_per_frame,napi_buf_mb_per_frame,transfer_clock,frame_ms_p95_cpu,gpu_ms_p95,label,git_sha,patch_sha256,addon_path,gpu,gl_version,platform
2026-09-24T22:01:34.289Z,3j3q-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,2440800,39.011,39.011,391,391,25.565,25.4,28.2,34.6,23.444,23.654,59271.2,46.018,1,4,6,528,1,5209.375,1.71,2,,,,,,,,23.345,25.4,21.343,23.352,0,0.001,"steady_clock",25.4,25.902,"C-r3","b3a703ce1b2b7b29528fef96859ea15a4ea301eb","c976f716719ee436e6dd210222aebd1ec0f98c677b47207b39effa9e918a26d5","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T22:02:02.297Z,4v6x-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,237685,59.991,59.991,360,360,16.62,16.7,18.4,18.7,0.988,8.431,8654.7,46.019,1,4,6,528,1,1378.976,0.529,0.7,,,,,,,,0.813,0.985,0.198,0.258,0,0.001,"steady_clock",1.3,8.883,"C-r3","b3a703ce1b2b7b29528fef96859ea15a4ea301eb","c976f716719ee436e6dd210222aebd1ec0f98c677b47207b39effa9e918a26d5","/Users/user1/proj64/abl/C/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
