timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,crd_send_ms_mean,crd_send_ms_p95,tex_upload_ms_mean,tex_upload_ms_p95,alloc_mb_per_frame,napi_buf_mb_per_frame,transfer_clock,frame_ms_p95_cpu,gpu_ms_p95,label,git_sha,patch_sha256,addon_path,gpu,gl_version,platform
2026-09-24T21:59:47.564Z,3j3q-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,2440800,36.79,36.79,369,369,27.092,26.9,30.4,36.8,24.41,24.204,54262.2,46.019,1,4,6,528,1,5420.827,1.883,2.1,,,,,,,,24.028,26.727,19.123,21.873,0,29.295,"steady_clock",27,27.521,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","c976f716719ee436e6dd210222aebd1ec0f98c677b47207b39effa9e918a26d5","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T22:00:15.615Z,4v6x-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,237685,59.991,59.991,360,360,16.625,16.7,18.4,18.6,1.545,8.484,8691.9,46.019,1,4,6,528,1,1381.777,0.515,0.6,,,,,,,,1.372,1.7,0.16,0.234,0,2.864,"steady_clock",2,8.844,"A-r2","3cfd40c7807e741f20fc2823f391445f3e98b8a4","c976f716719ee436e6dd210222aebd1ec0f98c677b47207b39effa9e918a26d5","/Users/user1/proj64/abl/A/tritium/core/build/Release/cuemol_internal.node","ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
