timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,gpu,gl_version,platform
2026-09-24T01:55:08.290Z,1crn-cpk-idle,0,300,150,1.5,idle,cpk,327,59.999,0,240,0,16.598,16.7,17.2,17.3,0.032,0,269,0.029,0,0,0,0,0,156.676,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-24T01:55:19.572Z,4v6x-cpk-idle,0,300,150,1.5,idle,cpk,237685,59.997,0,240,0,16.596,16.7,17.2,17.2,0.039,0,3143.9,0.029,0,0,0,0,0,539.455,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
