timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,gpu,gl_version,platform
2026-09-24T11:42:47.419Z,a4tail-cpk-md-playback,0,1832,1010,2,md-playback,cpk,3940938,18.998,18.998,114,114,52.285,56.9,65.8,69,21.836,47.9,27103,46.061,1,4,6,528,1,3997.794,30.301,49.2,100,xtc,true,44.822,72,5.407,42,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T11:43:25.542Z,a4tail-cpk-md-playback,1,1832,1010,2,md-playback,cpk,3940938,19.117,19.117,115,115,51.963,54.6,66.2,74.1,21.21,46.765,26882.3,46.061,1,4,6,528,1,3004.383,30.403,50.2,100,xtc,true,43.801,73,7.117,42,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
