timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,gpu,gl_version,platform
2026-09-24T12:26:08.630Z,a4tail-cpk-md-playback-loadsel,0,1832,1010,2,md-playback,cpk,348642,52.485,52.485,315,315,19.047,16.7,34.8,34.9,0.993,8.113,20947.9,46.022,1,4,6,528,1,3452.633,4.94,33.8,100,xtc,true,33.781,42,0.503,273,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T12:26:40.731Z,a4tail-cpk-md-playback-loadsel,1,1832,1010,2,md-playback,cpk,348642,53.14,53.14,319,319,18.814,16.7,33.4,33.8,1.027,10.329,21077.3,46.022,1,4,6,528,1,4006.232,4.723,32.5,100,xtc,true,32.517,42,0.509,277,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
