timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,gpu,gl_version,platform
2026-09-25T02:50:37.831Z,a4tail-cpk-md-playback-loadsel,1,300,150,1.5,md-playback,cpk,348642,59.994,59.994,360,360,16.62,16.7,17.3,17.7,0.717,3.704,25818.3,46.019,1,4,6,528,1,4480.045,0.487,0.6,100,xtc,true,,0,0.487,360,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:51:13.794Z,a4tail-cpk-md-playback-loadsel,2,300,150,1.5,md-playback,cpk,348642,59.986,59.986,360,360,16.621,16.7,17.2,17.9,0.688,4.094,25279.8,46.019,1,4,6,528,1,4256.616,0.452,0.5,100,xtc,true,,0,0.452,360,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:51:50.723Z,a4tail-cpk-md-playback-nosol,0,300,150,1.5,md-playback,cpk,3940938,47.37,47.37,285,285,21.016,21.6,28,30.6,0.749,8.461,26223.5,46.025,1,4,6,528,1,12241.342,13.452,22.1,100,xtc,true,20.294,17,13.018,268,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:52:27.881Z,a4tail-cpk-md-playback-nosol,1,300,150,1.5,md-playback,cpk,3940938,50.575,50.575,304,304,19.685,16.7,32.8,33.2,0.912,5.193,26484.1,46.023,1,4,6,528,1,12220.686,11.107,17.7,100,xtc,true,17.483,12,10.845,292,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:53:05.254Z,a4tail-cpk-md-playback-nosol,2,300,150,1.5,md-playback,cpk,3940938,51.983,51.983,312,312,19.178,16.7,33,33.3,0.777,5.597,26685.4,46.022,1,4,6,528,1,12039.684,10.52,16.5,100,xtc,true,14.95,6,10.433,306,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:53:46.238Z,a4tail-cpk-md-playback,0,300,150,1.5,md-playback,cpk,3940938,35.778,35.778,215,215,27.804,30.9,34,35.6,13.986,9.201,30302.8,46.033,1,4,6,528,1,12813.062,11.262,16.7,100,xtc,true,15.578,37,10.365,178,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:54:27.603Z,a4tail-cpk-md-playback,1,300,150,1.5,md-playback,cpk,3940938,37.151,37.151,223,223,26.782,29.5,33.3,34.2,14.242,8.514,29980.5,46.031,1,4,6,528,1,12917.576,10.452,15.4,100,xtc,true,14.395,37,9.668,186,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:55:08.020Z,a4tail-cpk-md-playback,2,300,150,1.5,md-playback,cpk,3940938,37.115,37.115,224,224,26.81,29.5,32.9,33.9,14.213,8.568,29667.6,46.031,1,4,6,528,1,12704.891,10.386,15.3,100,xtc,true,13.794,36,9.733,188,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:55:19.058Z,ifabp-cpk-md-playback,0,300,150,1.5,md-playback,cpk,12445,59.984,59.984,360,360,16.621,16.7,17.2,17.8,0.153,2.443,331.3,46.019,1,4,6,528,1,277.492,0.194,0.3,500,dcd,true,0.194,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:55:30.040Z,ifabp-cpk-md-playback,1,300,150,1.5,md-playback,cpk,12445,60.114,60.114,361,361,16.622,16.7,17.2,17.6,0.15,2.281,326.3,46.019,1,4,6,528,1,275.091,0.195,0.3,500,dcd,true,0.195,361,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:55:41.028Z,ifabp-cpk-md-playback,2,300,150,1.5,md-playback,cpk,12445,59.984,59.984,360,360,16.622,16.7,17.2,17.6,0.154,2.252,323.1,46.019,1,4,6,528,1,275.964,0.183,0.3,500,dcd,true,0.183,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:55:53.575Z,mcv448-cpk-md-playback,0,300,150,1.5,md-playback,cpk,161188,59.999,59.999,360,360,16.622,16.7,17.2,17.8,0.47,4.941,1891.4,46.019,1,4,6,528,1,1156.989,0.452,0.8,300,xtc,true,0.669,179,0.237,181,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:56:06.145Z,mcv448-cpk-md-playback,1,300,150,1.5,md-playback,cpk,161188,59.978,59.978,360,360,16.628,16.7,17.2,18,0.449,4.252,1884.8,46.019,1,4,6,528,1,1152.811,0.442,0.7,300,xtc,true,0.649,179,0.238,181,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:56:18.684Z,mcv448-cpk-md-playback,2,300,150,1.5,md-playback,cpk,161188,59.997,59.997,360,360,16.621,16.7,17.2,17.9,0.46,4.724,1890.7,46.019,1,4,6,528,1,1155.326,0.458,0.8,300,xtc,true,0.666,179,0.251,181,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:56:31.412Z,yiip-cpk-md-playback-eager,0,300,150,1.5,md-playback,cpk,111815,59.99,59.99,360,360,16.621,16.7,17.4,18,0.341,5.617,2064.3,46.019,1,4,6,528,1,1594.323,0.204,0.3,901,xtc,false,0.204,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:56:44.196Z,yiip-cpk-md-playback-eager,1,300,150,1.5,md-playback,cpk,111815,59.995,59.995,360,360,16.621,16.7,17.3,17.7,0.345,5.121,2053.8,46.019,1,4,6,528,1,1588.736,0.2,0.3,901,xtc,false,0.2,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:56:56.907Z,yiip-cpk-md-playback-eager,2,300,150,1.5,md-playback,cpk,111815,59.997,59.997,360,360,16.621,16.7,17.3,17.8,0.314,5.859,2062.2,46.019,1,4,6,528,1,1588.359,0.196,0.3,901,xtc,false,0.196,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:57:08.580Z,yiip-cpk-md-playback,0,300,150,1.5,md-playback,cpk,111815,59.994,59.994,360,360,16.622,16.7,17.1,17.6,0.345,5.166,1045.8,46.019,1,4,6,528,1,1139.11,0.501,0.6,901,xtc,true,0.501,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:57:20.247Z,yiip-cpk-md-playback,1,300,150,1.5,md-playback,cpk,111815,59.998,59.998,360,360,16.621,16.7,17.1,17.8,0.351,4.885,1033.7,46.019,1,4,6,528,1,1135.759,0.499,0.6,901,xtc,true,0.499,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:57:31.981Z,yiip-cpk-md-playback,2,300,150,1.5,md-playback,cpk,111815,59.998,59.998,360,360,16.621,16.7,16.9,17.6,0.308,4.6,1044.7,46.019,1,4,6,528,1,1135.534,0.498,0.6,901,xtc,true,0.498,360,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:57:43.739Z,yiip-ribbon-md-playback,0,300,150,1.5,md-playback,ribbon,111815,20.176,20.176,122,122,49.163,49.3,52.7,53.5,48.332,2.256,1034.9,71.057,1,4,6,512,0,734.798,0.577,0.7,901,xtc,true,0.577,122,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:57:55.541Z,yiip-ribbon-md-playback,1,300,150,1.5,md-playback,ribbon,111815,20.276,20.276,122,122,48.93,49,52.5,55,48.043,2.174,1057.6,71.057,1,4,6,512,0,741.024,0.591,0.8,901,xtc,true,0.591,122,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T02:58:07.316Z,yiip-ribbon-md-playback,2,300,150,1.5,md-playback,ribbon,111815,20.386,20.386,123,123,48.663,48.8,52.1,53.2,47.766,1.843,1039.2,71.057,1,4,6,512,0,733.667,0.563,0.7,901,xtc,true,0.563,123,,0,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
