timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,gpu,gl_version,platform
2026-09-24T12:38:07.434Z,a4tail-cpk-md-playback-loadsel-cold,0,1832,1010,2,md-playback,cpk,348642,29.685,29.685,45,45,32.944,33.5,34.8,36.2,0.558,8.307,20981.3,46.156,1,4,6,528,1,4996.219,32.713,33.8,100,xtc,true,32.713,45,,0,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T12:38:33.086Z,a4tail-cpk-md-playback-loadsel-cold,1,1832,1010,2,md-playback,cpk,348642,30.046,30.046,46,46,32.563,33.3,33.7,35.5,0.565,8.521,20970.7,46.152,1,4,6,528,1,4908.958,32.352,32.8,100,xtc,true,32.352,46,,0,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
