timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb
2026-09-22T01:30:43.979Z,3j3q-cpk-coord-morph,0,1832,1010,2,coord-morph,cpk,2440800,36.388,36.388,365,365,27.383,27.1,32.1,40.5,24.78,24.44,56151.6,46,1,4,6,528,1,2889.613
2026-09-22T01:31:18.162Z,3j3q-cpk-static-orbit,0,1832,1010,2,static-orbit,cpk,2440800,59.991,0,600,600,16.64,16.7,17.5,17.7,0.268,17.176,15306.1,42,1,4,6,528,1,3261.35
