timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,gpu,gl_version,platform
2026-09-24T08:47:21.774Z,a4tail-cpk-md-playback,0,1832,1010,2,md-playback,cpk,3940938,25.144,25.144,151,151,39.488,39.9,45.3,45.7,34.742,61.595,28560.9,46.046,1,4,6,528,1,3510.075,2.771,3.3,5,xtc,true,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
