timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,gpu,gl_version,platform
2026-09-24T05:31:22.157Z,1crn-cpk-idle,0,300,150,1.5,idle,cpk,327,60.248,0,241,0,16.598,16.7,17.2,18.9,0.034,0,285.8,0.029,0,0,0,0,0,152.777,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-24T05:32:40.512Z,3j3q-cpk-coord-morph,0,300,150,1.5,coord-morph,cpk,2440800,57.977,57.977,580,580,17.213,16.7,17.3,32.9,7.457,5.402,59376.3,46.012,1,4,6,528,1,14143.16,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
