timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,gpu,gl_version,platform
2026-09-25T07:23:16.513Z,1aon-cpk-load,1,1833,1008,1.5,load,cpk,58870,60.377,0,91,0,16.481,16.7,16.9,20.4,0.047,0,926,0.077,0,0,0,0,0,255.574,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:23:22.108Z,1aon-cpk-load,2,1833,1008,1.5,load,cpk,58870,59.563,0,90,0,16.478,16.7,16.9,19.8,0.043,0,940,0.078,0,0,0,0,0,257.171,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:23:33.736Z,1aon-cpk-prop-change,0,1833,1008,1.5,prop-change,cpk,58870,18.774,18.774,113,113,52.812,52.9,57.9,58.8,50.965,6.531,919.8,93.062,1,4,6,528,1,338.407,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:23:45.379Z,1aon-cpk-prop-change,1,1833,1008,1.5,prop-change,cpk,58870,18.548,18.548,112,112,53.421,53.3,58.7,60.1,51.455,6.628,926.6,93.063,1,4,6,528,1,346.513,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:23:57.011Z,1aon-cpk-prop-change,2,1833,1008,1.5,prop-change,cpk,58870,18.739,18.739,113,113,52.879,52.8,57.5,58.4,51.18,6.694,940.1,93.062,1,4,6,528,1,351.199,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:24:08.586Z,1aon-cpk-static-orbit,0,1833,1008,1.5,static-orbit,cpk,58870,59.979,0,360,360,16.62,16.7,16.8,17.1,0.114,3.264,931.9,42.019,1,4,6,528,1,264.43,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:24:20.118Z,1aon-cpk-static-orbit,1,1833,1008,1.5,static-orbit,cpk,58870,59.997,0,360,360,16.622,16.7,16.8,16.9,0.107,3.293,925.5,42.019,1,4,6,528,1,261.079,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:24:31.685Z,1aon-cpk-static-orbit,2,1833,1008,1.5,static-orbit,cpk,58870,59.998,0,360,360,16.622,16.7,16.8,17,0.113,3.096,927.1,42.019,1,4,6,528,1,260.42,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:24:42.626Z,1crn-cpk-coord-morph,0,1833,1008,1.5,coord-morph,cpk,327,59.992,59.992,360,360,16.622,16.7,17,17.3,0.141,0.944,298.9,46.019,1,4,6,528,1,182.62,0.04,0.1,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:24:53.571Z,1crn-cpk-coord-morph,1,1833,1008,1.5,coord-morph,cpk,327,59.981,59.981,360,360,16.622,16.7,17.1,17.5,0.139,0.975,289.5,46.019,1,4,6,528,1,183.677,0.042,0.1,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:25:04.543Z,1crn-cpk-coord-morph,2,1833,1008,1.5,coord-morph,cpk,327,59.995,59.995,360,360,16.62,16.7,17,17.1,0.126,0.983,292.1,46.019,1,4,6,528,1,180.736,0.038,0.1,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:25:12.949Z,1crn-cpk-idle,0,1833,1008,1.5,idle,cpk,327,59.818,0,240,0,16.598,16.7,16.8,16.9,0.037,0,273.9,0.029,0,0,0,0,0,155.595,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:25:21.367Z,1crn-cpk-idle,1,1833,1008,1.5,idle,cpk,327,59.895,0,240,0,16.597,16.7,16.9,17,0.043,0,270.7,0.029,0,0,0,0,0,155.066,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:25:29.793Z,1crn-cpk-idle,2,1833,1008,1.5,idle,cpk,327,59.924,0,240,0,16.597,16.7,16.8,16.9,0.036,0,272.1,0.029,0,0,0,0,0,152.539,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:25:40.722Z,1crn-cpk-input-latency,0,1833,1008,1.5,input-latency,cpk,327,59.997,59.497,360,0,16.621,16.7,16.8,16.8,0.018,0,270.4,41.319,0.983,3.933,5.9,519.2,0.983,159.904,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:25:51.656Z,1crn-cpk-input-latency,1,1833,1008,1.5,input-latency,cpk,327,60.035,59.536,361,0,16.622,16.7,16.8,16.8,0.016,0,281.7,41.321,0.983,3.934,5.9,519.224,0.983,156.979,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:26:02.573Z,1crn-cpk-input-latency,2,1833,1008,1.5,input-latency,cpk,327,60.078,59.578,361,0,16.622,16.7,16.8,16.9,0.019,0,270.3,41.321,0.983,3.934,5.9,519.224,0.983,156.754,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:26:13.485Z,1crn-cpk-static-orbit,0,1833,1008,1.5,static-orbit,cpk,327,59.914,0,360,360,16.623,16.7,17,17.2,0.123,0.872,269.4,42.019,1,4,6,528,1,160.072,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:26:24.402Z,1crn-cpk-static-orbit,1,1833,1008,1.5,static-orbit,cpk,327,59.951,0,360,360,16.622,16.7,16.9,17.3,0.12,0.871,272.7,42.019,1,4,6,528,1,156.144,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:26:35.325Z,1crn-cpk-static-orbit,2,1833,1008,1.5,static-orbit,cpk,327,60.046,0,361,361,16.622,16.7,17,17.2,0.115,0.911,275.4,42.019,1,4,6,528,1,156.717,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:27:53.194Z,3j3q-cpk-coord-morph,0,1833,1008,1.5,coord-morph,cpk,2440800,55.542,55.542,556,556,17.957,16.7,32.7,33.2,7.633,5.644,58910.4,46.013,1,4,6,528,1,15004.086,8.013,8.9,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:29:10.698Z,3j3q-cpk-coord-morph,1,1833,1008,1.5,coord-morph,cpk,2440800,58.809,58.809,589,589,16.979,16.7,16.8,18.1,7.321,4.779,58710.5,46.012,1,4,6,528,1,15006.54,7.474,8.3,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:30:28.421Z,3j3q-cpk-coord-morph,2,1833,1008,1.5,coord-morph,cpk,2440800,57.937,57.937,580,580,17.213,16.7,16.9,33.2,7.424,5.154,58828.5,46.012,1,4,6,528,1,14143.164,7.689,8.7,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:31:02.790Z,3j3q-cpk-static-orbit,0,1833,1008,1.5,static-orbit,cpk,2440800,59.995,0,600,600,16.64,16.7,16.9,17.2,0.1,5.329,16701.7,42.012,1,4,6,528,1,3993.645,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:31:37.226Z,3j3q-cpk-static-orbit,1,1833,1008,1.5,static-orbit,cpk,2440800,59.997,0,600,600,16.64,16.7,16.9,17.1,0.103,5.246,16770.2,42.012,1,4,6,528,1,3993.326,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:32:11.791Z,3j3q-cpk-static-orbit,2,1833,1008,1.5,static-orbit,cpk,2440800,59.918,0,600,600,16.639,16.7,16.9,18.5,0.155,5.332,16882.5,42.012,1,4,6,528,1,4001.452,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:32:22.986Z,4hhb-cpk-coord-morph,0,1833,1008,1.5,coord-morph,cpk,4779,59.993,59.993,360,360,16.621,16.7,17.2,18.2,0.146,2.071,545,46.019,1,4,6,528,1,210.244,0.053,0.2,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:32:34.145Z,4hhb-cpk-coord-morph,1,1833,1008,1.5,coord-morph,cpk,4779,59.995,59.995,360,360,16.623,16.7,17.1,17.4,0.152,1.689,483.5,46.019,1,4,6,528,1,214.077,0.051,0.1,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:32:45.279Z,4hhb-cpk-coord-morph,2,1833,1008,1.5,coord-morph,cpk,4779,59.997,59.997,360,360,16.621,16.7,17,17.3,0.152,1.864,485.9,46.019,1,4,6,528,1,213.07,0.05,0.1,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:32:53.762Z,4hhb-cpk-idle,0,1833,1008,1.5,idle,cpk,4779,59.996,0,240,0,16.597,16.7,16.8,17.4,0.039,0,314.7,0.029,0,0,0,0,0,163.512,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:33:02.246Z,4hhb-cpk-idle,1,1833,1008,1.5,idle,cpk,4779,60.19,0,241,0,16.598,16.7,16.8,17,0.041,0,325.6,0.029,0,0,0,0,0,161.051,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:33:10.713Z,4hhb-cpk-idle,2,1833,1008,1.5,idle,cpk,4779,60.218,0,241,0,16.6,16.7,16.8,16.9,0.038,0,321.8,0.029,0,0,0,0,0,161.825,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:33:21.664Z,4hhb-cpk-input-latency,0,1833,1008,1.5,input-latency,cpk,4779,59.998,59.498,360,0,16.621,16.7,16.8,16.9,0.012,0,317.5,41.319,0.983,3.933,5.9,519.2,0.983,167.793,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:33:32.632Z,4hhb-cpk-input-latency,1,1833,1008,1.5,input-latency,cpk,4779,59.998,59.498,360,0,16.621,16.7,16.8,16.8,0.012,0,320.8,41.319,0.983,3.933,5.9,519.2,0.983,165.196,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:33:43.616Z,4hhb-cpk-input-latency,2,1833,1008,1.5,input-latency,cpk,4779,59.997,59.497,360,0,16.621,16.7,16.8,16.8,0.013,0,321.7,41.319,0.983,3.933,5.9,519.2,0.983,165.741,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:33:54.567Z,4hhb-cpk-static-orbit,0,1833,1008,1.5,static-orbit,cpk,4779,60,0,360,360,16.621,16.7,16.9,17,0.106,1.779,329.3,42.019,1,4,6,528,1,166.65,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:34:05.534Z,4hhb-cpk-static-orbit,1,1833,1008,1.5,static-orbit,cpk,4779,59.998,0,360,360,16.622,16.7,16.9,17.1,0.129,1.743,318.6,42.019,1,4,6,528,1,168.382,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:34:16.523Z,4hhb-cpk-static-orbit,2,1833,1008,1.5,static-orbit,cpk,4779,59.995,0,360,360,16.622,16.7,16.8,17.1,0.12,1.711,316.1,42.019,1,4,6,528,1,165.339,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:34:37.237Z,4v6x-cpk-coord-morph,0,1833,1008,1.5,coord-morph,cpk,237685,59.999,59.999,360,360,16.621,16.7,17.3,17.7,0.513,4.234,10069.5,46.019,1,4,6,528,1,1590.809,0.808,1,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:35:05.945Z,4v6x-cpk-coord-morph,1,1833,1008,1.5,coord-morph,cpk,237685,59.995,59.995,360,360,16.621,16.7,17.2,17.4,0.511,4.183,10055.9,46.019,1,4,6,528,1,1586.463,0.803,0.9,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:35:26.672Z,4v6x-cpk-coord-morph,2,1833,1008,1.5,coord-morph,cpk,237685,59.998,59.998,360,360,16.621,16.7,17.2,17.9,0.5,4.182,10105.9,46.019,1,4,6,528,1,1591.185,0.818,1,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:35:37.988Z,4v6x-cpk-idle,0,1833,1008,1.5,idle,cpk,237685,60.235,0,241,0,16.598,16.7,16.7,16.8,0.036,0,3124.9,0.029,0,0,0,0,0,539.148,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:35:49.272Z,4v6x-cpk-idle,1,1833,1008,1.5,idle,cpk,237685,60.241,0,241,0,16.598,16.7,16.8,16.8,0.043,0,3115,0.029,0,0,0,0,0,535.618,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:36:00.606Z,4v6x-cpk-idle,2,1833,1008,1.5,idle,cpk,237685,60.214,0,241,0,16.598,16.7,16.8,17.1,0.039,0,3146.6,0.029,0,0,0,0,0,538.014,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:36:14.424Z,4v6x-cpk-input-latency,0,1833,1008,1.5,input-latency,cpk,237685,59.997,59.497,360,0,16.621,16.7,16.8,16.9,0.021,0,3139.8,41.319,0.983,3.933,5.9,519.2,0.983,541.049,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:36:28.158Z,4v6x-cpk-input-latency,1,1833,1008,1.5,input-latency,cpk,237685,59.993,59.493,360,0,16.622,16.7,16.8,16.8,0.015,0,3095.5,41.319,0.983,3.933,5.9,519.2,0.983,537.682,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:36:41.925Z,4v6x-cpk-input-latency,2,1833,1008,1.5,input-latency,cpk,237685,60.132,59.632,361,0,16.622,16.7,16.7,16.8,0.017,0,3125.5,41.321,0.983,3.934,5.9,519.224,0.983,540.959,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:36:49.709Z,4v6x-cpk-load,0,1833,1008,1.5,load,cpk,237685,60.177,0,91,0,16.484,16.7,16.8,17.2,0.032,0,3121.3,0.077,0,0,0,0,0,537.592,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:36:57.446Z,4v6x-cpk-load,1,1833,1008,1.5,load,cpk,237685,59.976,0,90,0,16.482,16.7,16.8,17,0.043,0,3098.6,0.078,0,0,0,0,0,536.912,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:37:05.210Z,4v6x-cpk-load,2,1833,1008,1.5,load,cpk,237685,59.996,0,90,0,16.481,16.7,16.9,17,0.039,0,3113.1,0.078,0,0,0,0,0,537.154,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
2026-09-25T07:37:19.191Z,4v6x-cpk-prop-change,0,1833,1008,1.5,prop-change,cpk,237685,3.892,3.892,24,24,246.537,256.1,266.6,266.7,241.729,14.247,3114.3,93.292,1,4,6,528,1,605.774,,,,,,,,,,"ANGLE (NVIDIA, NVIDIA GeForce RTX 4070 (0x00002786) Direct3D11 vs_5_0 ps_5_0, D3D11)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","Win32"
