timestamp,spec,rep,canvas_w,canvas_h,dpr,scenario,renderer,atoms,render_fps,update_fps,frames,drawn_frames,frame_ms_mean,frame_ms_p50,frame_ms_p95,frame_ms_p99,cpu_ms_mean,gpu_ms_mean,load_ms,gl_total,gl_draw,gl_use_program,gl_buffer_sub_data,gl_buffer_sub_data_bytes,gl_get_uniform_location,rss_mb,update_ms_mean,update_ms_p95,traj_frames,traj_format,traj_lazy,update_first_ms_mean,update_first_n,update_cached_ms_mean,update_cached_n,gpu,gl_version,platform
2026-09-24T08:50:40.255Z,mcv448-cpk-md-playback,0,1832,1010,2,md-playback,cpk,161188,59.986,59.986,360,360,16.621,16.7,17.1,17.4,0.852,6.234,2178.3,46.019,1,4,6,528,1,1089.29,2.186,4.3,300,xtc,true,4.073,179,0.321,181,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
2026-09-24T08:50:52.247Z,yiip-cpk-md-playback,0,1832,1010,2,md-playback,cpk,111815,59.998,59.998,360,360,16.62,16.7,17.5,17.7,0.493,7.8,1165.7,46.019,1,4,6,528,1,1105.986,3.434,4.1,901,xtc,true,3.434,360,,0,"ANGLE (Apple, ANGLE Metal Renderer: Apple M2, Unspecified Version)","WebGL 2.0 (OpenGL ES 3.0 Chromium)","MacIntel"
